2024-11-19 19:24:16.625 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,5,"SELECT",2024-11-19 19:24:16 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.625 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,6,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 0.807 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.626 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,7,"idle",2024-11-19 19:24:16 GMT,0/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.644 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,8,"SELECT",2024-11-19 19:24:16 GMT,0/4,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.645 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,9,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 19.364 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.646 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,10,"idle",2024-11-19 19:24:16 GMT,0/5,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.652 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,11,"SELECT",2024-11-19 19:24:16 GMT,0/5,0,LOG,00000,"AUDIT: SESSION,4,1,READ,SELECT,,,""SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.652 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,12,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 6.631 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.653 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,13,"idle",2024-11-19 19:24:16 GMT,0/6,0,LOG,00000,"statement: 
        SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.670 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,14,"SELECT",2024-11-19 19:24:16 GMT,0/6,0,LOG,00000,"AUDIT: SESSION,5,1,READ,SELECT,,,""SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.670 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,15,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 17.291 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.717 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,1,"idle",2024-11-19 19:24:16 GMT,1/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.733 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,2,"SELECT",2024-11-19 19:24:16 GMT,1/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.734 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,3,"SET",2024-11-19 19:24:16 GMT,1/0,0,LOG,00000,"duration: 17.162 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.734 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,4,"idle",2024-11-19 19:24:16 GMT,1/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.735 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,5,"SELECT",2024-11-19 19:24:16 GMT,1/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.735 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,6,"SELECT",2024-11-19 19:24:16 GMT,1/0,0,LOG,00000,"duration: 0.598 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.735 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,7,"idle",2024-11-19 19:24:16 GMT,1/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.747 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,8,"SELECT",2024-11-19 19:24:16 GMT,1/4,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.748 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,9,"SELECT",2024-11-19 19:24:16 GMT,1/0,0,LOG,00000,"duration: 12.941 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.749 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,10,"idle",2024-11-19 19:24:16 GMT,1/5,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.753 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,11,"SELECT",2024-11-19 19:24:16 GMT,1/5,0,LOG,00000,"AUDIT: SESSION,4,1,READ,SELECT,,,""SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.753 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,12,"SELECT",2024-11-19 19:24:16 GMT,1/0,0,LOG,00000,"duration: 4.759 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.754 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,13,"idle",2024-11-19 19:24:16 GMT,1/6,0,LOG,00000,"statement: 
        SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.764 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,14,"SELECT",2024-11-19 19:24:16 GMT,1/6,0,LOG,00000,"AUDIT: SESSION,5,1,READ,SELECT,,,""SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.764 GMT,"postgres","usuarios_db",40,"172.18.0.3:45428",673ce5e0.28,15,"SELECT",2024-11-19 19:24:16 GMT,1/0,0,LOG,00000,"duration: 10.304 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:usuarios_db","client backend",,0
2024-11-19 19:24:16.875 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,16,"idle",2024-11-19 19:24:16 GMT,0/7,0,LOG,00000,"statement: SELECT CASE WHEN usesuper
       THEN pg_catalog.pg_is_in_recovery()
       ELSE FALSE
       END as inrecovery,
       CASE WHEN usesuper AND pg_catalog.pg_is_in_recovery()
       THEN pg_is_wal_replay_paused()
       ELSE FALSE
       END as isreplaypaused
FROM pg_catalog.pg_user WHERE usename=current_user",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.877 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,17,"SELECT",2024-11-19 19:24:16 GMT,0/7,0,LOG,00000,"AUDIT: SESSION,6,1,READ,SELECT,,,""SELECT CASE WHEN usesuper
       THEN pg_catalog.pg_is_in_recovery()
       ELSE FALSE
       END as inrecovery,
       CASE WHEN usesuper AND pg_catalog.pg_is_in_recovery()
       THEN pg_is_wal_replay_paused()
       ELSE FALSE
       END as isreplaypaused
FROM pg_catalog.pg_user WHERE usename=current_user"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.877 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,18,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 1.962 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.892 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,19,"idle",2024-11-19 19:24:16 GMT,0/8,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.904 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,20,"SELECT",2024-11-19 19:24:16 GMT,0/8,0,LOG,00000,"AUDIT: SESSION,7,1,READ,SELECT,,,""SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:16.905 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,21,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 13.122 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.006 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,22,"idle",2024-11-19 19:24:16 GMT,0/9,0,LOG,00000,"statement: 
SELECT
    has_table_privilege(
      'pgagent.pga_job', 'INSERT, SELECT, UPDATE'
    ) has_priviledge
WHERE EXISTS(
    SELECT has_schema_privilege('pgagent', 'USAGE')
    WHERE EXISTS(
        SELECT cl.oid FROM pg_catalog.pg_class cl
        LEFT JOIN pg_catalog.pg_namespace ns ON ns.oid=relnamespace
        WHERE relname='pga_job' AND nspname='pgagent'
    )
)
",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.013 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,23,"SELECT",2024-11-19 19:24:16 GMT,0/9,0,LOG,00000,"AUDIT: SESSION,8,1,READ,SELECT,,,""SELECT
    has_table_privilege(
      'pgagent.pga_job', 'INSERT, SELECT, UPDATE'
    ) has_priviledge
WHERE EXISTS(
    SELECT has_schema_privilege('pgagent', 'USAGE')
    WHERE EXISTS(
        SELECT cl.oid FROM pg_catalog.pg_class cl
        LEFT JOIN pg_catalog.pg_namespace ns ON ns.oid=relnamespace
        WHERE relname='pga_job' AND nspname='pgagent'
    )
)"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.013 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,24,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 7.176 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.047 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,25,"idle",2024-11-19 19:24:16 GMT,0/10,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.048 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,26,"SELECT",2024-11-19 19:24:16 GMT,0/10,0,LOG,00000,"AUDIT: SESSION,9,1,READ,SELECT,,,""SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.048 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,27,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 0.855 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.056 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,28,"idle",2024-11-19 19:24:16 GMT,0/11,0,LOG,00000,"statement: SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type;",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.057 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,29,"SELECT",2024-11-19 19:24:16 GMT,0/11,0,LOG,00000,"AUDIT: SESSION,10,1,READ,SELECT,,,""SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname='bdr') > 0
    THEN 'pgd'
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > 0
    THEN 'log'
    ELSE NULL
END as type"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.057 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,30,"SELECT",2024-11-19 19:24:16 GMT,0/0,0,LOG,00000,"duration: 0.758 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.119 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,31,"idle",2024-11-19 19:24:16 GMT,0/12,0,LOG,00000,"statement: /*pga4dash*/
SELECT 'session_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT count(*) FROM pg_catalog.pg_stat_activity) AS ""Total"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'active')  AS ""Active"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'idle')  AS ""Idle""
) t
UNION ALL
SELECT 'tps_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(xact_commit) + sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Transactions"",
   (SELECT sum(xact_commit) FROM pg_catalog.pg_stat_database) AS ""Commits"",
   (SELECT sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Rollbacks""
) t
UNION ALL
SELECT 'ti_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_inserted) FROM pg_catalog.pg_stat_database) AS ""Inserts"",
   (SELECT sum(tup_updated) FROM pg_catalog.pg_stat_database) AS ""Updates"",
   (SELECT sum(tup_deleted) FROM pg_catalog.pg_stat_database) AS ""Deletes""
) t
UNION ALL
SELECT 'to_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_fetched) FROM pg_catalog.pg_stat_database) AS ""Fetched"",
   (SELECT sum(tup_returned) FROM pg_catalog.pg_stat_database) AS ""Returned""
) t
UNION ALL
SELECT 'bio_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(blks_read) FROM pg_catalog.pg_stat_database) AS ""Reads"",
   (SELECT sum(blks_hit) FROM pg_catalog.pg_stat_database) AS ""Hits""
) t
",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 19:24:17.133 GMT,"postgres","postgres",39,"172.18.0.3:45418",673ce5e0.27,32,"SELECT",2024-11-19 19:24:16 GMT,0/12,0,LOG,00000,"AUDIT: SESSION,11,1,READ,SELECT,,,""/*pga4dash*/
SELECT 'session_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT count(*) FROM pg_catalog.pg_stat_activity) AS """"Total"""",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'active')  AS """"Active"""",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = 'idle')  AS """"Idle""""
) t
UNION ALL
SELECT 'tps_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(xact_commit) + sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS """"Transactions"""",
   (SELECT sum(xact_commit) FROM pg_catalog.pg_stat_database) AS """"Commits"""",
   (SELECT sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS """"Rollbacks""""
) t
UNION ALL
SELECT 'ti_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_inserted) FROM pg_catalog.pg_stat_database) AS """"Inserts"""",
   (SELECT sum(tup_updated) FROM pg_catalog.pg_stat_database) AS """"Updates"""",
   (SELECT sum(tup_deleted) FROM pg_catalog.pg_stat_database) AS """"Deletes""""
) t
UNION ALL
SELECT 'to_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_fetched) FROM pg_catalog.pg_stat_database) AS """"Fetched"""",
   (SELECT sum(tup_returned) FROM pg_catalog.pg_stat_database) AS """"Returned""""
) t
UNION ALL
SELECT 'bio_stats' AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(blks_read) FROM pg_catalog.pg_stat_database) AS """"Reads"""",
   (SELECT sum(blks_hit) FROM pg_catalog.pg_stat_database) AS """"Hits""""
) t"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
